*year_2024,year,flood,precipitation,temperature,humidity,month,day,risk_level,is_monsoon_season,temp_humidity_interaction,humidity_precip_interaction,temp_precip_interaction,monsoon_precip_interaction,saturation_risk
,2024,0,11.350438282188207,35.43172991435875,55.0985204519191,5.0,18.0,0.0,0.0,19.522358953331693,138.5006853260098,89.06444011880623,0.0,0
,2024,0,7.309421015148966,27.29961284326777,82.7817071664081,6.0,19.0,0.0,1.0,22.599085561477057,175.28115340501026,57.80392541384977,7.309421015148966,0
,2024,0,5.769925740260198,27.640860377930576,57.447163356005774,12.0,7.0,0.0,0.0,15.878890214315252,109.86713222099239,52.8628723236446,0.0,0
,2024,0,5.920431459266714,29.74570646365431,72.4089682662835,10.0,13.0,0.0,1.0,21.538559153849288,140.07356460673944,57.542418237298904,5.920431459266714,0
,2024,0,2.8431233002949168,27.07578790926474,95.0,11.0,25.0,0.0,1.0,25.721998513801505,127.89711256811943,36.451737832650096,2.8431233002949168,0
,2024,0,6.541694324443664,28.613203294352694,95.0,10.0,6.0,0.0,1.0,27.18254312963506,191.9424524828667,57.81145698640944,6.541694324443664,0
,2024,0,3.1606960937705892,26.904491292343742,70.63963158441246,12.0,6.0,0.0,0.0,19.00523352857195,100.70967882189392,38.35725946107957,0.0,0
,2024,0,0.7953740917969514,26.5409225231407,44.40415032071914,5.0,10.0,0.0,0.0,11.785271133680999,25.985904134655904,15.532103718914133,0.0,0
,2024,0,2.1232503078188785,30.69731226639295,46.23279009631658,1.0,20.0,0.0,0.0,14.192223945332294,52.653332985307294,34.960377713503384,0.0,0
,2024,0,3.7871219368406277,27.025391620049948,75.70112513993854,9.0,7.0,0.0,1.0,20.458525529852476,118.54261615117913,42.31985481363316,3.7871219368406277,0
,2024,0,3.7267405564101157,29.928862438380843,68.60752584047194,9.0,22.0,0.0,1.0,20.533452031171436,106.56366973339291,46.48658253317106,3.7267405564101157,0
,2024,0,3.1505778633596018,29.894900440193652,67.9597185296118,12.0,28.0,0.0,0.0,20.316490193863288,96.72350416898595,42.54784436899296,0.0,0
,2024,0,3.725541456617773,27.866187171926807,80.20714847892094,7.0,5.0,0.0,1.0,22.350674120401354,124.56026975970657,43.275691221236826,3.725541456617773,0
,2024,0,8.608598420393566,28.2902943953595,77.91581306065362,10.0,4.0,0.0,1.0,22.042612895396875,176.29686629598868,64.01127130137674,8.608598420393566,0
,2024,0,0.9268994605049155,31.120351052817213,68.36399659614386,3.0,15.0,0.0,0.0,21.27511573445598,44.84078036313483,20.4122183585408,0.0,0
,2024,0,1.8615928355154954,27.401071421705513,75.79643377676551,4.0,25.0,0.0,0.0,20.76903495427724,79.69073367131502,28.80889477474566,0.0,0
,2024,0,17.50527732868244,25.0,95.0,12.0,21.0,0.0,0.0,23.75,277.2153154794207,72.95139881037387,0.0,0
,2024,0,0.7872086444768378,28.891091351282952,64.37912784443883,4.0,27.0,0.0,0.0,18.59983263669606,37.38206159032815,16.775756249993208,0.0,0
,2024,0,16.22776638391235,27.70197330573578,65.3913936032295,1.0,11.0,0.0,0.0,18.11470640021525,186.13806710635347,78.8542877285735,0.0,0
,2024,0,14.71761851797101,29.633157552424056,63.82382298766737,5.0,17.0,0.0,0.0,18.913014021915714,175.82073672041946,81.63289737793062,0.0,0
,2024,0,15.516958522783108,25.141050585837572,89.5972950332486,11.0,26.0,0.0,1.0,22.525701267851165,251.2655469794408,70.50525157867844,15.516958522783108,0
,2024,0,1.6986966890426007,27.955282119828894,55.90755452620876,8.0,22.0,0.0,1.0,15.629114594098828,55.503284131785186,27.753136040920943,1.6986966890426007,0
,2024,0,10.505218275420333,31.319273035278997,69.14259585315523,5.0,3.0,0.0,0.0,21.654958378929177,168.90158124083032,76.50674195407036,0.0,0
,2024,0,11.08969591044086,30.470864025293295,64.53296398745545,3.0,24.0,0.0,0.0,19.66375170810904,160.83895944390358,75.9441649718357,0.0,0
,2024,0,4.552853588292953,29.88044633955132,85.72872215243459,10.0,8.0,0.0,1.0,25.61612482034126,146.96577333075638,51.224406400832116,4.552853588292953,0
,2024,0,2.1227478383233054,31.96481031544443,60.18030868565442,5.0,19.0,0.0,0.0,19.236521518618364,68.52811980188457,36.39875564917887,0.0,0
,2024,0,1.4587629633783301,27.47856927812002,81.92937600066088,5.0,1.0,0.0,0.0,22.513020343473034,73.70844829864753,24.721324655771525,0.0,0
,2024,0,9.231663566063578,25.5635334363329,76.56853094594477,11.0,8.0,0.0,1.0,19.573622010075496,178.05913734905874,59.447669362766185,9.231663566063578,0
,2024,0,1.1404400102267966,27.402482672093733,80.9422832456456,8.0,22.0,0.0,1.0,22.180195140785063,61.598001923273635,20.8536022540346,1.1404400102267966,0
,2024,0,0.1568132871958708,26.71929770453391,95.0,9.0,25.0,0.0,1.0,25.383332819307217,13.838560559549109,3.8921749409769895,0.1568132871958708,0
,2024,0,0.6784726532993692,29.88711948176393,67.15000907634186,5.0,22.0,0.0,0.0,20.069203444661614,34.775931749592026,15.478068306857562,0.0,0
,2024,0,2.834696043168698,31.39790048486747,76.76825271440629,1.0,22.0,0.0,0.0,24.103619591240857,103.18345407580098,42.201609496172935,0.0,0
,2024,0,5.388423233250093,28.00425190185049,80.610675333501,9.0,11.0,0.0,1.0,22.57441658017648,149.49148836833083,51.93353461101031,5.388423233250093,0
,2024,0,5.641538409904014,27.035201123780094,68.42587228172341,9.0,15.0,0.0,1.0,18.49907219206482,129.55368906222895,51.1869256953638,5.641538409904014,0
,2024,0,0.17534262100945258,32.35506059408931,66.2263982646523,2.0,13.0,0.0,0.0,21.427591287811165,10.699516866165334,5.227273800227666,0.0,0
,2024,0,7.207930818495603,28.44429119639511,66.06312944851202,6.0,2.0,0.0,1.0,18.791188913786208,139.0695506062487,59.87810185527082,7.207930818495603,0
,2024,0,10.078565526098096,30.998433586091668,53.996727063842094,5.0,11.0,0.0,0.0,16.738139577548278,129.86278776893172,74.55161119673821,0.0,0
,2024,0,3.26490436592569,29.216770204353306,65.68072996930616,5.0,11.0,0.0,0.0,19.189787943673995,95.26462844744933,42.376580760489816,0.0,0
,2024,0,0.852069037047457,27.526024265366335,64.71531677529434,7.0,19.0,0.0,1.0,17.813553798976212,39.884270573041704,16.964382688753194,0.852069037047457,0
,2024,0,11.277058300135769,30.436287284883434,53.22528433693623,12.0,17.0,0.0,0.0,16.199800448985975,133.47476693938876,76.32606199213673,0.0,0
,2024,0,1.0125794031478437,27.840040830780445,83.63881291370265,5.0,8.0,0.0,0.0,23.285079665554886,58.49842304407374,19.471802974578868,0.0,0
,2024,0,0.34742736006261915,29.4066307278,86.81103936361968,6.0,13.0,0.0,1.0,25.528201776624737,25.886801502170115,8.768972449570658,0.34742736006261915,0
,2024,0,5.374699609562593,29.321414352741325,63.756996074709505,4.0,12.0,0.0,0.0,18.694452997926597,118.09944091676621,54.31313981433327,0.0,0
,2024,0,0.5397764003795243,32.44611688112887,79.87273959804602,2.0,26.0,0.0,0.0,25.915602446141715,34.476046580991444,14.004951408896675,0.0,0
,2024,0,3.787973324456596,30.96667283429927,72.1225425748464,1.0,21.0,0.0,0.0,22.33395179893089,112.95163438776054,48.497129792052625,0.0,0
,2024,0,0.9734954469143765,26.492221424135657,71.8613391584978,8.0,14.0,0.0,1.0,19.03766508821834,48.85179173357083,18.00957926371285,0.9734954469143765,0
,2024,0,12.710722248537936,27.057117479834464,71.16244716183111,6.0,7.0,0.0,1.0,19.25450693010177,186.31596586827567,70.84035439931668,12.710722248537936,0
,2024,0,5.343638285192526,25.480955113509356,93.19721000847511,6.0,11.0,0.0,1.0,23.74753924930259,172.17741544245874,47.07485335720221,5.343638285192526,0
,2024,0,1.2596329315865593,29.511401945084117,81.64529161264248,8.0,10.0,0.0,1.0,24.09467017704297,66.55743607440368,24.057765115775748,1.2596329315865593,0
,2024,0,4.460483586744561,28.11831007217166,85.18791747091075,6.0,2.0,0.0,1.0,23.95340277849638,144.6096720875272,47.7318817023628,4.460483586744561,0
,2024,0,1.985516483187736,27.090417938437337,68.51527457872723,2.0,16.0,0.0,0.0,18.56107423504512,74.9401408459531,29.63076114581546,0.0,0
,2024,0,3.3350612262321966,28.683767730623043,67.54903294566516,10.0,4.0,0.0,1.0,19.37560771441663,99.07658040714013,42.0715071114157,3.3350612262321966,0
,2024,0,1.4118071376413852,27.108380109674428,84.58770198508557,7.0,28.0,0.0,1.0,22.93035578015562,74.46900946518217,23.865575817735802,1.4118071376413852,0
,2024,0,5.090751854839034,28.642232943041094,82.33987117158269,1.0,10.0,0.0,0.0,23.583977705964653,148.76933513049454,51.74997107670441,0.0,0
,2024,0,0.5722057676882777,27.982269281058045,64.47499160178725,12.0,8.0,0.0,0.0,18.041565768951667,29.173617179600768,12.661405477398475,0.0,0
,2024,0,15.871453634922922,32.178583369975435,79.32070247367756,12.0,21.0,0.0,0.0,25.524278375142497,224.13040602165552,90.92454719885572,0.0,0
,2024,0,0.31298280320309113,27.127129122719392,86.5573527565418,12.0,20.0,0.0,0.0,23.480524847474808,23.569696810115502,7.386757893921703,0.0,0
,2024,0,3.417687598910545,26.28677209676328,75.6642844101475,1.0,4.0,0.0,0.0,19.88969800154226,112.40810117252455,39.052059507164,0.0,0
,2024,0,4.133288362998681,27.475213523318313,65.48241116612084,3.0,21.0,0.0,0.0,17.991432288108932,107.11262227416064,44.942483265608864,0.0,0
,2024,0,3.0400290988555345,25.245594127499807,95.0,7.0,10.0,0.0,1.0,23.983314421124813,132.64392999024264,35.249208631685946,3.0400290988555345,0
,2024,0,1.83332298635458,31.35557106019951,61.42523585353344,12.0,26.0,0.0,0.0,19.26023347694982,63.97132557421227,32.65526647126396,0.0,0
,2024,0,2.9934704124252667,29.15170732635814,78.5611369063682,5.0,3.0,0.0,0.0,22.90191270320399,108.78051335486425,40.36522144417874,0.0,0
,2024,0,8.99662551589569,27.872325723683346,75.16965874618037,11.0,20.0,0.0,1.0,20.95153213111662,173.05916551174656,64.1689946591294,8.99662551589569,0
,2024,0,18.0,30.53794911962656,71.92526394346092,5.0,11.0,0.0,0.0,21.964500507211206,211.77955074196083,89.91712773162992,0.0,0
,2024,0,0.1453744213877057,28.708853031521457,64.21846256117624,12.0,17.0,0.0,0.0,18.436384035790716,8.716473974934024,3.896698244077039,0.0,0
,2024,0,14.84537903071943,28.84470238714322,59.96405617358919,1.0,4.0,0.0,0.0,17.296453542531182,165.67336643664103,79.6943911617144,0.0,0
,2024,0,0.749484643757125,27.917531409826097,89.69997560272179,8.0,17.0,0.0,1.0,25.0420188634962,50.17110295299541,15.614868712554786,0.749484643757125,0
,2024,0,13.297920445328288,28.902378431896647,61.59105347622971,4.0,28.0,0.0,0.0,17.801279355891744,163.83922998843707,76.88362448523313,0.0,0
,2024,0,4.688371044000101,28.474950174585587,85.78307983958653,5.0,26.0,0.0,0.0,24.42668924254724,149.12735819412086,49.50153459383694,0.0,0
,2024,0,18.0,30.86294515456983,67.04274451499373,1.0,11.0,0.0,0.0,20.691365469780884,197.4032702202446,90.87405872499141,0.0,0
,2024,0,18.0,25.07695775776324,67.10285421234128,12.0,8.0,0.0,0.0,16.827354405082275,197.58025955614065,73.83757190086834,0.0,0
,2024,0,3.5692937095932633,31.814011408315128,83.3621971710959,8.0,21.0,0.0,1.0,26.520858918234598,126.65707482464306,48.33689322205331,3.5692937095932633,0
,2024,0,11.657771274453133,31.42195946067368,84.99003507859999,12.0,5.0,0.0,0.0,26.705534368010024,215.72777163188405,79.75745966559015,0.0,0
,2024,0,0.7024354157836172,31.287619137612083,70.5881752680367,1.0,21.0,0.0,0.0,22.08535943405341,37.55713206675446,16.6468851127492,0.0,0
,2024,0,2.674695238512978,30.562601635667285,81.94284978548681,4.0,13.0,0.0,0.0,25.043866748851578,106.6461771751165,39.77631529172372,0.0,0
,2024,0,7.897849738792647,31.676229899798205,68.60432704598547,11.0,18.0,0.0,1.0,21.731264356295796,149.95599975714774,69.238208837433,7.897849738792647,0
,2024,0,5.536034751992641,34.437001446577774,70.81955931493097,5.0,6.0,0.0,0.0,24.388132665742784,132.95173106045127,64.64963915538652,0.0,0
,2024,0,1.0243596377065176,29.932350755276666,48.545700353970155,12.0,7.0,0.0,0.0,14.530869306555934,34.23702131038936,21.10989280628736,0.0,0
,2024,0,18.0,26.847915211616147,77.63927579915024,9.0,10.0,0.0,1.0,20.84452693746867,228.60410997727163,79.05204805843819,18.0,0
,2024,0,1.0249749544732025,31.21012754919227,78.8054561446653,1.0,24.0,0.0,0.0,24.595283378472818,55.601767409740816,22.020534334994846,0.0,0
,2024,0,14.188002245753134,28.242990932475255,66.81921310750687,7.0,17.0,0.0,1.0,18.87174429910448,181.7820561577983,76.83522036530258,14.188002245753134,0
,2024,0,18.0,34.65327742192869,72.08672355271803,4.0,2.0,0.0,0.0,24.980412297102188,212.25495870901847,102.03446079699518,0.0,0
,2024,0,7.9963465293690135,30.41791179112445,83.93968929813917,7.0,28.0,0.0,1.0,25.5327006484519,184.40026684520322,66.82263298872547,7.9963465293690135,0
,2024,0,4.037463753015692,32.18672630162797,71.0086815663083,8.0,13.0,0.0,1.0,22.855369986142204,114.81413120720113,52.042805685309276,4.037463753015692,0
,2024,0,5.192277284420262,28.188310834607037,83.69144480224645,9.0,17.0,0.0,1.0,23.591204602830803,152.594855382352,51.395829352012676,5.192277284420262,0
,2024,0,2.2441270587836217,25.78986111679201,66.88207753931317,4.0,10.0,0.0,0.0,17.248794909414013,78.70992567608407,30.350702705161144,0.0,0
,2024,0,13.147287377363599,28.938783627621195,87.60145870609307,6.0,8.0,0.0,1.0,25.350796589596204,232.10207099680562,76.67396994648618,13.147287377363599,0
,2024,0,1.9588972404028446,25.0,89.60899811303005,9.0,20.0,0.0,1.0,22.402249528257514,97.20933269501789,27.120416125063972,1.9588972404028446,0
,2024,0,7.584516859164157,32.325182853448965,54.62248075898372,12.0,20.0,0.0,0.0,17.656816784431463,117.43616050049161,69.49785709176203,0.0,0
,2024,0,6.668702390470589,32.90373569072572,82.16273737310993,12.0,13.0,0.0,0.0,27.034609941513214,167.37760855887475,67.02976031041294,0.0,0
,2024,0,0.7352408408553148,31.992198967029562,68.33541337454668,12.0,3.0,0.0,0.0,21.8620014117271,37.66280456429341,17.632379432214375,0.0,0
,2024,0,3.7842460304867243,28.332799855111617,74.41848540710907,11.0,6.0,0.0,1.0,21.084840525601656,116.48937190041518,44.350137485959074,3.7842460304867243,0
,2024,0,2.8807954838233583,29.222773263614005,86.10615567233354,7.0,27.0,0.0,1.0,25.16260663814054,116.76340461764022,39.627253963275784,2.8807954838233583,0
,2024,0,0.20976223053787674,29.69728225230967,69.55059286110824,5.0,12.0,0.0,0.0,20.654635870118053,13.244090731221174,5.655070423421354,0.0,0
,2024,0,6.331864032850244,30.641630604133884,59.19133250869847,1.0,27.0,0.0,0.0,18.13718945698,117.92273566482746,61.045169164582795,0.0,0
,2024,0,2.54475457226156,27.894165078658823,52.25369603105596,5.0,27.0,0.0,0.0,14.575732230603341,66.125428569994,35.299199109900755,0.0,0
,2024,0,6.121952245735173,25.108147444615604,73.53451024568776,5.0,3.0,0.0,0.0,18.46315325516325,144.36161804378003,49.291860095023445,0.0,0
,2024,0,4.14496958267742,31.341424352517414,71.94491851135878,3.0,26.0,0.0,0.0,22.548562210717808,117.84717637205026,51.33786290743043,0.0,0
,2024,0,0.007174164490286086,31.44373371667454,78.92687427982908,2.0,23.0,0.0,0.0,24.81755617944394,0.5642129119664384,0.2247771842640446,0.0,0
,2024,0,2.1123125021138507,30.45645095773347,72.42064316260367,12.0,5.0,0.0,0.0,22.056757668093542,82.22393737103106,34.579219497814286,0.0,0
,2024,0,0.9067176126299484,27.118605382303762,54.44867415419262,8.0,2.0,0.0,1.0,14.765721079771918,35.14026153664855,17.501893304961964,0.9067176126299484,0
,2024,0,3.2153697345444705,28.125820153919335,55.07452523831218,9.0,17.0,0.0,1.0,15.490161919152596,79.23777409041907,40.465666727412625,3.2153697345444705,0
,2024,0,5.181478968443249,25.0,84.78598664035637,7.0,28.0,0.0,1.0,21.196496660089093,154.44255478743167,45.5389389530086,5.181478968443249,0
,2024,0,3.0915058718844195,30.186755255208688,80.60541698177359,5.0,12.0,0.0,0.0,24.332159946728417,113.5660267983037,42.53051450676129,0.0,0
,2024,0,3.6357191013404937,27.88566420211363,63.09514475313939,5.0,2.0,0.0,0.0,17.594500193697968,96.77478617070197,42.77079006547919,0.0,0
,2024,0,18.0,26.847350080358858,87.40572591069781,9.0,27.0,0.0,1.0,23.46612122552397,257.3608263737967,79.05038406393588,18.0,0
,2024,0,11.879569146764734,31.587029002843735,59.86508536058835,2.0,10.0,0.0,0.0,18.9096018754262,152.99374257155603,80.72514646480165,0.0,0
,2024,0,3.0241498947212686,25.549083165156514,52.16536663485111,5.0,8.0,0.0,0.0,13.327772904946919,72.63055370700756,35.57233806063135,0.0,0
,2024,0,3.3593034291852195,30.008868483530556,83.96555704878557,12.0,13.0,0.0,0.0,25.197113586233883,123.6235207944595,44.18242559668216,0.0,0
,2024,0,5.612333324944908,31.30696973819205,67.79233643942722,2.0,6.0,0.0,0.0,21.223726253904818,128.05542487688595,59.13688068582913,0.0,0
,2024,0,9.406049436051752,29.156559552802246,84.5401690935809,7.0,1.0,0.0,1.0,24.649004747809634,198.0258195729265,68.29595520419775,9.406049436051752,0
,2024,0,0.6257444695997519,30.55814909586381,82.96817760252293,6.0,27.0,0.0,1.0,25.353539413900045,40.31970062036438,14.850216777814598,0.6257444695997519,0
,2024,0,8.145804144316957,32.363002378436875,72.98105571533875,5.0,4.0,0.0,0.0,23.61886079696342,161.528621083117,71.62887816652736,0.0,0
,2024,0,18.0,28.78444606162459,78.73891927597276,6.0,16.0,0.0,1.0,22.664561748498503,231.841943093614,84.75404497756136,18.0,0
,2024,0,5.694116565721775,27.161924629357507,86.1076983126083,9.0,27.0,0.0,1.0,23.38850811574521,163.71045454156672,51.641039238471755,5.694116565721775,0
,2024,0,1.607719807870041,26.52907961411355,76.77136829391878,1.0,5.0,0.0,0.0,20.36673741553804,73.58352955537778,25.427491488603888,0.0,0
,2024,0,5.726492009287525,28.676154448272037,77.72956690078644,2.0,27.0,0.0,0.0,22.289850656442457,148.1567333319656,54.65829203707957,0.0,0
,2024,0,0.9200200177440614,27.719456473937427,51.52925928469389,8.0,28.0,0.0,1.0,14.283630598763084,33.614370885910226,18.082388600286922,0.9200200177440614,0
,2024,0,1.1732841604804287,28.5723236324006,64.54834257641932,12.0,24.0,0.0,0.0,18.442961340285155,50.1049706802153,22.17896510932335,0.0,0
,2024,0,17.517400846570645,25.0,93.4265040811804,9.0,18.0,0.0,1.0,23.3566260202951,272.6849535974818,72.96777190778211,17.517400846570645,0
,2024,0,2.3026340177918447,31.55958935056429,64.11330946622012,4.0,23.0,0.0,0.0,20.23389718659553,76.597474710907,37.70488323395823,0.0,0
,2024,0,2.767180765745326,30.572470387670556,76.70781432128607,10.0,3.0,0.0,1.0,23.451473818404498,101.7396386651443,40.54909030929455,2.767180765745326,0
,2024,0,1.663213893596688,25.731159795893404,80.06445663498248,6.0,18.0,0.0,1.0,20.60151327646112,78.42582737292648,25.20453620834548,1.663213893596688,0
,2024,0,8.345905022350188,28.74996920642591,89.01904409504495,8.0,17.0,0.0,1.0,25.592947765180124,198.9520694609649,64.25440678120957,8.345905022350188,0
,2024,0,12.29025942816266,30.88967430790893,73.04945828270093,5.0,25.0,0.0,0.0,22.56473974721812,188.9812418254656,79.91255715684372,0.0,0
,2024,0,18.0,27.16513105106825,77.53322071565844,7.0,11.0,0.0,1.0,21.062001015522615,228.29183725549964,79.98607074092997,18.0,0
,2024,0,0.050358292110908795,30.904196331554182,60.16869991391735,1.0,25.0,0.0,0.0,18.59465315154069,2.9561686449659805,1.5183644706287154,0.0,0
,2024,0,0.08155366076352666,28.547535719899038,76.73478415770595,4.0,1.0,0.0,0.0,21.905889917008537,6.0158982803006875,2.2380863245956824,0.0,0
,2024,0,1.253257213083805,28.60104889532101,73.19740901415351,4.0,22.0,0.0,0.0,20.935226742246154,59.463878340831194,23.234829139958748,0.0,0
,2024,0,14.332368012442005,25.75873473532802,70.39283830822859,10.0,15.0,0.0,1.0,18.132304492484966,192.17006579296006,70.32047389759467,14.332368012442005,0
,2024,0,0.42332494144044763,26.0806867273829,79.54386818943908,4.0,12.0,0.0,0.0,20.74558707332999,28.078638867340505,9.206368771083387,0.0,0
